Date,BKR,COP,CVX,DVN,ENPH,EOG,ET,FANG,HAL,KMI,MPC,OKE,OXY,PSX,SLB,VLO,WMB,XOM
2014-07-15,38.61607360839844,58.818180084228516,80.08255004882812,52.02849578857422,9.539999961853027,82.80973052978516,11.611472129821777,64.90526580810547,56.8775520324707,20.227378845214844,28.043575286865234,32.90298080444336,67.8841323852539,53.985015869140625,84.0061264038086,32.63934326171875,30.631290435791016,63.535648345947266
2014-07-16,39.44865417480469,60.193023681640625,81.0924301147461,52.973854064941406,9.40999984741211,85.4814682006836,11.70462417602539,66.563720703125,58.17277145385742,20.64121437072754,27.834186553955078,33.116004943847656,69.39160919189453,53.7986946105957,85.04830169677734,32.49654006958008,30.90652847290039,64.39198303222656
2014-07-17,38.46760940551758,59.29667282104492,80.59060668945312,51.511600494384766,9.220000267028809,84.35000610351562,11.585147857666016,65.95640563964844,56.95039367675781,20.58529281616211,27.237960815429688,32.70479202270508,68.17742156982422,52.93354415893555,84.13825988769531,31.704572677612305,30.48837661743164,63.48600769042969
2014-07-18,38.86000061035156,59.35269546508789,80.78263854980469,52.3753662109375,9.699999809265137,84.70769500732422,11.668172836303711,67.47468566894531,57.41988754272461,20.999122619628906,27.294755935668945,32.93766403198242,68.84591674804688,53.81197738647461,82.46487426757812,31.685094833374023,30.816551208496094,63.746639251708984
2014-07-21,39.416839599609375,59.191650390625,81.34022521972656,52.450172424316406,11.359999656677246,84.78800201416016,11.680325508117676,68.51023864746094,57.476566314697266,21.032678604125977,26.946964263916016,32.853431701660156,68.60718536376953,53.34614944458008,82.96392822265625,31.04243278503418,30.737152099609375,63.963809967041016
2014-07-22,39.60773849487305,60.2349967956543,82.13948822021484,53.15068054199219,11.59000015258789,85.07998657226562,11.897000312805176,67.3968276977539,59.330387115478516,21.055049896240234,26.897260665893555,33.185386657714844,69.07781219482422,53.57241439819336,83.2354965209961,31.068410873413086,30.938289642333984,64.24923706054688
2014-07-23,39.58122253417969,60.75321578979492,82.94487762451172,53.38871383666992,11.34000015258789,84.64200592041016,11.852448463439941,68.40122985839844,59.921348571777344,21.083003997802734,27.18828582763672,33.27455520629883,69.30293273925781,54.08481979370117,82.28138732910156,31.386476516723633,31.049448013305664,64.6898193359375
2014-07-24,39.22062683105469,60.39606475830078,83.54586029052734,53.749183654785156,11.609999656677246,84.82449340820312,12.061030387878418,68.52582550048828,59.42755126953125,21.18366813659668,27.479293823242188,33.57678985595703,68.81180572509766,54.6371955871582,83.00796508789062,31.60071563720703,31.001802444458008,64.70844268798828
2014-07-25,38.93426513671875,60.16499710083008,82.75282287597656,53.279903411865234,11.430000305175781,83.81710815429688,12.105576515197754,66.7271957397461,59.42755126953125,21.194852828979492,27.887426376342773,33.111061096191406,68.27293395996094,55.00323486328125,82.03919219970703,31.938278198242188,30.805967330932617,64.02584838867188
2014-07-28,38.520633697509766,59.65380096435547,82.54833221435547,52.926239013671875,10.5600004196167,82.7732162475586,11.937496185302734,66.02648162841797,58.804195404052734,21.133337020874023,27.6070499420166,33.37860870361328,68.08877563476562,54.976593017578125,82.11992645263672,31.83440399169922,30.684213638305664,64.7643051147461
2014-07-29,38.21306610107422,59.317691802978516,82.04032897949219,52.64060974121094,10.300000190734863,83.39371490478516,11.771449089050293,66.6415786743164,57.654685974121094,21.025859832763672,28.260059356689453,33.111061096191406,67.7545394897461,54.88344192504883,81.55479431152344,32.36020278930664,30.737152099609375,64.2554702758789
2014-07-30,37.55018615722656,59.26166915893555,82.10848236083984,52.57939529418945,10.489999771118164,82.94840240478516,11.481871604919434,65.98753356933594,57.26609802246094,21.099397659301758,28.029380798339844,32.74443435668945,66.9223403930664,54.38431167602539,80.93096160888672,32.49654006958008,30.006696701049805,64.06929016113281
2014-07-31,36.556148529052734,57.77014923095703,80.07017517089844,51.3484001159668,10.300000190734863,79.88978576660156,11.08840560913086,64.02544403076172,55.84942626953125,20.35271453857422,29.62639617919922,32.20214080810547,66.6495132446289,53.978355407714844,79.55113220214844,32.97691345214844,29.974939346313477,61.39480972290039
2014-08-01,36.412635803222656,56.50971603393555,79.23997497558594,51.069541931152344,9.819999694824219,78.8677978515625,11.008893013000488,62.30467987060547,55.630836486816406,20.075538635253906,29.658329010009766,31.957244873046875,66.77228546142578,53.59901809692383,79.22823333740234,32.74321365356445,29.40328025817871,61.30796813964844
2014-08-04,36.6518440246582,57.40604019165039,79.40726470947266,52.239315032958984,9.720000267028809,81.619873046875,11.300431251525879,63.54269027709961,56.73991775512695,20.50544548034668,29.97772789001465,32.292110443115234,68.72313690185547,54.49076843261719,80.4905776977539,32.7302360534668,29.73145866394043,62.13325119018555
2014-08-05,36.10963821411133,55.83747482299805,77.41852569580078,50.72946548461914,9.699999809265137,79.29849243164062,11.090441703796387,61.45600128173828,54.82134246826172,20.10382080078125,30.17647361755371,31.842287063598633,67.6044692993164,53.91181182861328,78.58970642089844,32.28230667114258,29.117462158203125,60.93564987182617
2014-08-06,36.237213134765625,56.44667434692383,77.89556884765625,50.586647033691406,11.0600004196167,77.84584045410156,11.127138137817383,61.13676452636719,55.01560974121094,20.115142822265625,30.786901473999023,31.23253631591797,67.80907440185547,54.75700378417969,78.94932556152344,33.275516510009766,29.207433700561523,61.419647216796875
2014-08-07,35.92890167236328,55.73242950439453,77.84600830078125,49.967769622802734,11.5,77.42241668701172,11.36974048614502,59.626251220703125,54.53799057006836,20.007659912109375,30.698163986206055,31.00261116027832,67.04513549804688,54.25121307373047,78.53833770751953,33.009361267089844,28.778703689575195,60.97907638549805
